Version, File Name, Size, LOCAdded, LOCTouched, MaxLOCAdded, averageLOCAdded, NR, Churn, MaxChurn, AverageChurn, nAuthors, Buggy
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/OrExpression.java, 60, 112,164,53,22.0,5,60,49,12.0,2,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLFactory.java, 134, 252,370,187,36.0,7,134,187,19.14285659790039,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Constraint.java, 185, 185,185,185,92.0,2,185,185,92.5,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaFactory.java, 39, 39,39,39,19.0,2,39,39,19.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Multiply.java, 39, 77,115,39,19.0,4,39,35,9.75,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configuration.java, 213, 327,441,205,32.0,10,213,205,21.299999237060547,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java, 90, 184,278,88,30.0,6,90,82,15.0,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryValueOrder.java, 110, 214,318,110,53.0,4,110,101,27.5,1,false
1, openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachedState.java, 37, 73,109,37,18.0,4,37,34,9.25,1,false
1, openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java, 246, 490,734,247,81.0,6,246,235,41.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StringFieldStrategy.java, 256, 261,266,257,87.0,3,256,257,85.33333587646484,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitListener.java, 57, 135,213,65,33.0,4,57,52,14.25,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Result.java, 572, 575,578,572,191.0,3,572,572,190.6666717529297,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Sized.java, 33, 33,33,33,16.0,2,33,33,16.5,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataSerializer.java, 100, 157,214,110,26.0,6,100,110,16.66666603088379,1,false
1, openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java, 1327, 1334,1341,1334,333.0,4,1327,1334,331.75,2,false
1, openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java, 1627, 3185,4743,1638,455.0,7,1627,1524,232.42857360839844,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Add.java, 38, 75,112,38,18.0,4,38,34,9.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Arguments.java, 30, 58,86,30,14.0,4,30,26,7.5,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java, 318, 318,318,318,159.0,2,318,318,159.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Embeddable.java, 82, 84,86,82,28.0,3,82,82,27.33333396911621,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/ee/SunOneManagedRuntime.java, 46, 88,130,46,22.0,4,46,41,11.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaData.java, 300, 625,950,300,156.0,4,300,296,75.0,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/FileValue.java, 68, 93,118,69,18.0,5,68,69,13.600000381469727,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java, 770, 871,972,784,174.0,5,770,784,154.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyTime.java, 113, 224,335,113,56.0,4,113,107,28.25,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java, 268, 327,385,280,54.0,6,269,280,44.83333206176758,1,false
1, openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlan.java, 109, 109,109,109,54.0,2,109,109,54.5,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory.java, 592, 592,592,592,296.0,2,592,592,296.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/ArrayStateImage.java, 104, 209,314,104,52.0,4,104,99,26.0,1,false
1, openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EmbeddedMapping.java, 42, 42,42,42,21.0,2,42,42,21.0,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/WindowResultList.java, 172, 231,290,191,46.0,5,172,191,34.400001525878906,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java, 811, 1615,2419,822,161.0,10,811,768,81.0999984741211,4,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FoxProDictionary.java, 159, 159,159,159,79.0,2,159,159,79.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldConsumer.java, 72, 144,216,72,36.0,4,72,69,18.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java, 3525, 7012,10499,3542,412.0,17,3525,3202,207.35293579101562,4,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java, 139, 289,439,139,72.0,4,139,136,34.75,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java, 177, 177,177,177,88.0,2,177,177,88.5,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectExecutor.java, 122, 122,122,122,61.0,2,122,122,61.0,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactory.java, 29, 44,59,29,8.0,5,29,29,5.800000190734863,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java, 873, 927,981,900,132.0,7,873,900,124.71428680419922,3,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataParser.java, 325, 458,591,360,76.0,6,325,360,54.16666793823242,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/CallbackException.java, 36, 85,134,42,17.0,5,36,38,7.199999809265137,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionParser.java, 61, 121,181,61,30.0,4,61,57,15.25,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ResourceMetaDataIterator.java, 96, 146,196,102,29.0,5,96,102,19.200000762939453,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/LRUMap.java, 92, 122,152,95,24.0,5,92,95,18.399999618530273,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArrayList.java, 948, 1611,2274,1248,268.0,6,948,1248,158.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedClobFieldStrategy.java, 80, 80,80,80,40.0,2,80,80,40.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstGetObjectId.java, 83, 88,93,83,29.0,3,83,83,27.66666603088379,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSet.java, 403, 403,403,403,201.0,2,403,403,201.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManager.java, 74, 158,242,74,39.0,4,74,71,18.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/enhance/CodeGenerator.java, 529, 1059,1589,537,151.0,7,529,492,75.57142639160156,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetMapValue.java, 57, 57,57,57,57.0,1,57,57,57.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCalendar.java, 34, 67,100,34,16.0,4,34,30,8.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/event/SingleJVMRemoteCommitProvider.java, 61, 144,227,66,28.0,5,61,61,12.199999809265137,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpCallbacks.java, 52, 109,166,52,21.0,5,52,48,10.399999618530273,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java, 1012, 1022,1032,1019,255.0,4,1012,1019,253.0,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/EagerFetchModes.java, 42, 42,42,42,21.0,2,42,42,21.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/event/ClearListener.java, 35, 69,103,35,17.0,4,35,32,8.75,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsEmptyExpression.java, 71, 84,97,72,21.0,4,71,72,17.75,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransState.java, 119, 241,363,121,48.0,5,119,114,23.799999237060547,2,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java, 291, 485,679,246,48.0,10,291,246,29.100000381469727,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSyntaxes.java, 39, 39,39,39,19.0,2,39,39,19.5,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/NameSet.java, 74, 75,76,73,25.0,3,74,73,24.66666603088379,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractLockManager.java, 80, 158,236,80,31.0,5,80,75,16.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationFieldStrategy.java, 730, 774,818,731,129.0,6,730,731,121.66666412353516,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Concat.java, 174, 204,234,171,40.0,5,174,171,34.79999923706055,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Row.java, 520, 520,520,520,260.0,2,520,520,260.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToUpperCase.java, 49, 49,49,49,24.0,2,49,49,24.5,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/PropertiesReverseCustomizer.java, 231, 231,231,231,115.0,2,231,231,115.5,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java, 42, 42,42,42,21.0,2,42,42,21.0,1,false
1, openjpa-persistence/src/main/java/org/apache/openjpa/persistence/NoResultException.java, 108, 213,318,108,53.0,4,108,103,27.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java, 518, 553,588,527,184.0,3,518,527,172.6666717529297,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java, 1179, 1207,1235,1135,241.0,5,1179,1135,235.8000030517578,2,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/AbstractEventManager.java, 144, 210,276,160,42.0,5,144,160,28.799999237060547,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java, 135, 270,405,136,67.0,4,135,131,33.75,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java, 49, 71,93,47,14.0,5,49,47,9.800000190734863,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java, 917, 1861,2805,930,232.0,8,917,901,114.625,3,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCDataImpl.java, 308, 613,918,308,122.0,5,308,294,61.599998474121094,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectNotFoundException.java, 52, 108,164,54,21.0,5,52,50,10.399999618530273,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsValueExpression.java, 43, 86,129,43,21.0,4,43,39,10.75,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InstanceofExpression.java, 153, 165,177,154,27.0,6,153,154,25.5,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java, 460, 945,1430,467,189.0,5,460,453,92.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldStrategy.java, 244, 254,264,245,84.0,3,244,245,81.33333587646484,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InKeyExpression.java, 44, 44,44,44,22.0,2,44,44,22.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InterbaseDictionary.java, 115, 115,115,115,57.0,2,115,115,57.5,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PagingResultObjectProvider.java, 441, 456,471,445,114.0,4,441,445,110.25,3,false
1, openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DiscriminatorStrategy.java, 34, 34,34,34,17.0,2,34,34,17.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataFactory.java, 138, 285,432,138,71.0,4,138,134,34.5,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Extension.java, 237, 274,311,232,45.0,6,237,232,39.5,2,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Lock.java, 279, 474,669,328,79.0,6,279,328,46.5,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/IntValue.java, 69, 96,123,75,19.0,5,69,75,13.800000190734863,1,false
1, openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ArgumentException.java, 114, 218,322,107,43.0,5,114,102,22.799999237060547,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateAttachStrategy.java, 186, 366,546,191,52.0,7,186,173,26.571428298950195,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IndexOf.java, 165, 195,225,163,39.0,5,165,163,33.0,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleCallbacks.java, 36, 70,104,36,17.0,4,36,33,9.0,1,false
1, openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityExistsException.java, 108, 214,320,108,53.0,4,108,104,27.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FullClassStrategy.java, 133, 133,133,133,66.0,2,133,133,66.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockLevels.java, 40, 82,124,40,20.0,4,40,37,10.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanExpression.java, 39, 78,117,40,19.0,4,39,35,9.75,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java, 84, 128,172,84,21.0,6,84,84,14.0,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultListIterator.java, 75, 103,131,74,17.0,6,75,74,12.5,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java, 135, 195,255,149,39.0,5,135,149,27.0,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList.java, 184, 268,352,223,53.0,5,184,223,36.79999923706055,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EndsWithExpression.java, 38, 75,112,38,18.0,4,38,34,9.5,1,false
1, openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Persistent.java, 45, 89,133,45,22.0,4,45,42,11.25,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/conf/BrokerFactoryValue.java, 91, 187,283,47,20.0,9,91,43,10.11111068725586,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LocalManagedRuntime.java, 202, 406,610,208,81.0,5,202,187,40.400001525878906,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java, 187, 246,305,193,41.0,6,187,193,31.16666603088379,2,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentLinkedQueue.java, 500, 924,1348,558,154.0,6,500,558,83.33333587646484,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Location.java, 77, 114,151,84,19.0,6,77,84,12.833333015441895,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransNewState.java, 60, 120,180,61,30.0,4,60,56,15.0,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationProvider.java, 81, 118,155,71,19.0,6,81,71,13.5,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnaryMathVal.java, 66, 142,218,68,28.0,5,66,64,13.199999809265137,2,false
1, openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Strategy.java, 34, 34,34,34,17.0,2,34,34,17.0,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogOutputStream.java, 87, 155,223,102,22.0,7,87,102,12.428571701049805,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/LockException.java, 85, 181,277,93,36.0,5,85,86,17.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Min.java, 50, 99,148,50,24.0,4,50,46,12.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Bootstrap.java, 136, 288,440,143,36.0,8,136,129,17.0,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/OptimisticException.java, 58, 119,180,60,23.0,5,58,56,11.600000381469727,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/CharId.java, 64, 126,188,64,31.0,4,64,61,16.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/event/StoreListener.java, 35, 69,103,35,17.0,4,35,32,8.75,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/CharArrayStreamValueHandler.java, 80, 80,80,80,40.0,2,80,80,40.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java, 423, 948,1473,427,105.0,9,423,416,47.0,3,false
1, openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementClassCriteria.java, 36, 36,36,36,18.0,2,36,36,18.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ConnectionRetainModes.java, 42, 85,128,42,21.0,4,42,39,10.5,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/WaitQueue.java, 149, 193,237,162,32.0,6,149,162,24.83333396911621,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Any.java, 55, 106,157,55,26.0,4,55,48,13.75,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassDiscriminatorStrategy.java, 61, 65,69,62,21.0,3,61,62,20.33333396911621,2,false
1, openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/NonpolymorphicType.java, 28, 28,28,28,14.0,2,28,28,14.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveFieldStrategy.java, 399, 404,409,400,134.0,3,399,400,133.0,2,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultList.java, 120, 147,174,125,29.0,5,120,125,24.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointManager.java, 36, 71,106,36,17.0,4,36,33,9.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEventManager.java, 583, 1153,1723,588,192.0,6,583,553,97.16666412353516,1,false
1, openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java, 513, 1037,1561,523,148.0,7,513,497,73.28571319580078,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java, 1122, 1206,1290,1104,172.0,7,1122,1104,160.2857208251953,3,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProvider.java, 92, 141,190,95,28.0,5,92,95,18.399999618530273,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IndexOf.java, 68, 143,218,69,28.0,5,68,64,13.600000381469727,2,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/JavaVersions.java, 258, 377,496,278,75.0,5,258,278,51.599998474121094,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Raw.java, 35, 35,35,35,17.0,2,35,35,17.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateListener.java, 69, 145,221,69,29.0,5,69,65,13.800000190734863,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerStrategies.java, 257, 261,265,258,87.0,3,257,258,85.66666412353516,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/ShortId.java, 64, 126,188,64,31.0,4,64,61,16.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMappingInfo.java, 329, 329,329,329,164.0,2,329,329,164.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindValueVariableExpression.java, 44, 88,132,44,22.0,4,44,40,11.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGroup.java, 400, 401,402,401,133.0,3,400,401,133.3333282470703,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java, 888, 1857,2826,940,232.0,8,888,869,111.0,2,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java, 1274, 1800,2326,1412,200.0,9,1274,1412,141.55555725097656,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetMapValue.java, 213, 213,213,213,213.0,1,213,213,213.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BoundVariable.java, 82, 172,262,86,34.0,5,82,82,16.399999618530273,2,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java, 36, 54,72,34,10.0,5,36,34,7.199999809265137,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java, 689, 692,695,692,230.0,3,689,692,229.6666717529297,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/event/MethodLifecycleCallbacks.java, 110, 222,334,112,44.0,5,110,103,22.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnboundVariable.java, 66, 148,230,74,24.0,6,66,69,11.0,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java, 672, 1354,2036,682,169.0,8,672,644,84.0,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java, 653, 1312,1971,666,187.0,7,653,612,93.28571319580078,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfiguration.java, 172, 174,176,164,43.0,4,172,164,43.0,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/FilterListener.java, 86, 190,294,89,38.0,5,86,82,17.200000762939453,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java, 1866, 3756,5646,1856,341.0,11,1866,1762,169.63636779785156,3,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AutoDetach.java, 38, 76,114,38,19.0,4,38,35,9.5,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet.java, 668, 737,806,674,147.0,5,668,674,133.60000610351562,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyTimestamp.java, 120, 238,356,120,59.0,4,120,114,30.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyHashMap.java, 154, 305,456,154,76.0,4,154,148,38.5,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Max.java, 41, 42,43,41,14.0,3,41,41,13.666666984558105,2,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ReentrantLock.java, 853, 1666,2479,1025,238.0,7,853,1025,121.85713958740234,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sum.java, 51, 52,53,51,17.0,3,51,51,17.0,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ROPStoreManager.java, 77, 164,251,80,27.0,6,77,74,12.833333015441895,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableExpression.java, 90, 174,258,83,34.0,5,90,79,18.0,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyProperties.java, 162, 320,478,162,80.0,4,162,155,40.5,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/meta/DelegatingMetaDataFactory.java, 117, 232,347,117,58.0,4,117,113,29.25,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LazySchemaFactory.java, 190, 190,190,190,95.0,2,190,190,95.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TLoadedState.java, 37, 76,115,38,19.0,4,37,33,9.25,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Closeable.java, 27, 42,57,27,8.0,5,27,27,5.400000095367432,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java, 121, 164,207,106,27.0,6,121,106,20.16666603088379,2,false
1, openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLConfiguration.java, 70, 146,222,73,29.0,5,70,67,14.0,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java, 912, 940,968,900,188.0,5,912,900,182.39999389648438,2,false
1, openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAQuery.java, 212, 425,638,213,106.0,4,212,208,53.0,1,false
1, openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumn.java, 49, 49,49,49,24.0,2,49,49,24.5,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Abs.java, 46, 56,66,54,18.0,3,46,54,15.333333015441895,2,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java, 90, 121,152,84,24.0,5,90,84,18.0,1,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InExpression.java, 175, 197,219,176,39.0,5,175,176,35.0,2,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory.java, 193, 407,621,205,81.0,5,193,187,38.599998474121094,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/conf/ProductDerivations.java, 128, 286,444,134,28.0,10,128,123,12.800000190734863,2,false
1, openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCWildcardMatch.java, 58, 60,62,59,20.0,3,58,59,19.33333396911621,2,false
1, openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchType.java, 28, 28,28,28,14.0,2,28,28,14.0,1,false
1, openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionVisitor.java, 31, 31,31,31,31.0,1,31,31,31.0,1,false
1, openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Condition.java, 382, 679,976,445,113.0,6,382,445,63.66666793823242,1,false
